@id,name,highway,place,highway_valid
23400758,вулиця Михайла Бойчука,primary,,
23400773,вулиця Михайла Бойчука,primary,,
23480099,вулиця Академіка Заболотного,trunk,,
23480102,вулиця Академіка Заболотного,trunk,,
23480106,Дніпровське шосе,primary,,
23480107,вулиця Академіка Заболотного,primary,,
23480110,Столичне шосе,primary,,
23491251,Кільцева дорога,trunk,,
23491252,Берестейський проспект,trunk,,
23491253,Берестейський проспект,trunk,,
23491255,Берестейський проспект,trunk,,
23491273,Берестейське шосе,trunk,,
23491641,Кільцева дорога,trunk,,
23491642,Кільцева дорога,trunk,,
23491644,Кільцева дорога,trunk,,
23491758,проспект Академіка Палладіна,trunk,,
23491760,проспект Академіка Палладіна,trunk,,
23492199,Велика Кільцева дорога,primary,,
23492413,Берестейський проспект,primary,,
23498489,вулиця Академіка Заболотного,trunk,,
23498492,вулиця Академіка Заболотного,trunk,,
23498494,вулиця Академіка Заболотного,primary,,
23498495,вулиця Академіка Заболотного,primary,,
23498527,вулиця Академіка Заболотного,primary,,
23498530,вулиця Академіка Заболотного,trunk,,
23498557,вулиця Академіка Заболотного,trunk,,
23511938,Велика Кільцева дорога,primary,,
23511940,Велика Кільцева дорога,primary,,
23551396,вулиця Лілії Лобанової,residential,,
23561552,Еспланадна вулиця,secondary,,
23561555,Басейна вулиця,primary,,
23561556,Басейна вулиця,primary,,
23561557,бульвар Лесі Українки,primary,,
23561560,бульвар Лесі Українки,primary,,
23567113,Басейна вулиця,primary,,
23577607,вулиця Оноре де Бальзака,tertiary,,
23577707,Каштанова вулиця,tertiary,,
23577760,Каштанова вулиця,tertiary,,
23591356,вулиця Шевченка,primary,,
23591363,вулиця Шевченка,residential,,
23591374,проспект Повітряних Сил,primary,,
23594777,проспект Європейського Союзу,secondary,,
23602639,проспект Миколи Бажана,trunk_link,,False
23642430,вулиця Гетьмана Павла Полуботка,tertiary,,
23649860,Урлівська вулиця,residential,,
23650181,вулиця Міста Шалетт,residential,,
23650186,вулиця Мрії,tertiary,,
23651986,вулиця Олександра Копиленка,residential,,
23651988,вулиця Панаса Мирного,residential,,
23671343,Виноградний провулок,living_street,,False
23672803,Приозерна вулиця,residential,,
23674451,проспект Володимира Івасюка,secondary,,
23674457,вулиця Олександра Архипенка,secondary,,
23676573,вулиця Павла Загребельного,residential,,
23678545,бульвар Марії Приймаченко,residential,,
23678546,бульвар Марії Приймаченко,residential,,
23678765,вулиця Левка Лукʼяненка,secondary_link,,False
23678770,вулиця Левка Лукʼяненка,secondary_link,,False
23680268,Костельна вулиця,residential,,
23680552,вулиця Катерини Білокур,tertiary,,
23680616,Політехнічна вулиця,pedestrian,,
23680738,вулиця Михайла Брайчевського,residential,,
23681339,вулиця Василя Тютюнника,residential,,
23681345,вулиця Дмитра Годзенка,residential,,
23691053,Квітневий провулок,residential,,
23691083,проспект Європейського Союзу,secondary,,
23691120,проспект Свободи,tertiary,,
23691137,проспект Василя Порика,tertiary,,
23691188,проспект Свободи,tertiary,,
23691195,проспект Свободи,tertiary,,
23691196,проспект Свободи,tertiary,,
23691198,проспект Свободи,tertiary,,
23691238,вулиця Світлицького,residential,,
23691254,вулиця Світлицького,residential,,
23691256,вулиця Світлицького,unclassified,,
23691269,проспект Василя Порика,tertiary,,
23691273,проспект Свободи,tertiary,,
23691289,проспект Свободи,tertiary,,
23691293,проспект Георгія Гонгадзе,tertiary,,
23691294,проспект Георгія Гонгадзе,tertiary,,
23691778,Різницька вулиця,residential,,
23691815,Польовий провулок,living_street,,False
23691821,вулиця Олекси Тихого,tertiary,,
23691989,Бердичівська вулиця,residential,,
23692840,Кловська площа,service,,
23692867,вулиця Соломії Крушельницької,residential,,
